filename	barcode(s)
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B11_747940.nocnv_hg18.seg.txt	TCGA-BH-A0BS-11A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B11_747940.nocnv_hg19.seg.txt	TCGA-BH-A0BS-11A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B12_747874.hg18.seg.txt	TCGA-AR-A1AW-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B12_747874.hg19.seg.txt	TCGA-AR-A1AW-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B12_747874.nocnv_hg18.seg.txt	TCGA-AR-A1AW-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_B12_747874.nocnv_hg19.seg.txt	TCGA-AR-A1AW-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C01_747962.hg18.seg.txt	TCGA-BH-A0HA-11A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C01_747962.hg19.seg.txt	TCGA-BH-A0HA-11A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C01_747962.nocnv_hg18.seg.txt	TCGA-BH-A0HA-11A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C01_747962.nocnv_hg19.seg.txt	TCGA-BH-A0HA-11A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C03_748014.hg18.seg.txt	TCGA-BH-A0BZ-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C03_748014.hg19.seg.txt	TCGA-BH-A0BZ-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C03_748014.nocnv_hg18.seg.txt	TCGA-BH-A0BZ-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C03_748014.nocnv_hg19.seg.txt	TCGA-BH-A0BZ-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C04_747990.hg18.seg.txt	TCGA-E2-A1BC-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C04_747990.hg19.seg.txt	TCGA-E2-A1BC-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C04_747990.nocnv_hg18.seg.txt	TCGA-E2-A1BC-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C04_747990.nocnv_hg19.seg.txt	TCGA-E2-A1BC-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C06_748044.hg18.seg.txt	TCGA-BH-A0BZ-11A-61D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C06_748044.hg19.seg.txt	TCGA-BH-A0BZ-11A-61D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C06_748044.nocnv_hg18.seg.txt	TCGA-BH-A0BZ-11A-61D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C06_748044.nocnv_hg19.seg.txt	TCGA-BH-A0BZ-11A-61D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C08_747904.hg18.seg.txt	TCGA-AR-A1AY-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C08_747904.hg19.seg.txt	TCGA-AR-A1AY-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C08_747904.nocnv_hg18.seg.txt	TCGA-AR-A1AY-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C08_747904.nocnv_hg19.seg.txt	TCGA-AR-A1AY-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C09_748028.hg18.seg.txt	TCGA-BH-A0C3-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C09_748028.hg19.seg.txt	TCGA-BH-A0C3-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C09_748028.nocnv_hg18.seg.txt	TCGA-BH-A0C3-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C09_748028.nocnv_hg19.seg.txt	TCGA-BH-A0C3-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C10_748046.hg18.seg.txt	TCGA-E2-A15K-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C10_748046.hg19.seg.txt	TCGA-E2-A15K-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C10_748046.nocnv_hg18.seg.txt	TCGA-E2-A15K-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C10_748046.nocnv_hg19.seg.txt	TCGA-E2-A15K-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C11_748016.hg18.seg.txt	TCGA-E2-A1BD-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C11_748016.hg19.seg.txt	TCGA-E2-A1BD-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C11_748016.nocnv_hg18.seg.txt	TCGA-E2-A1BD-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_C11_748016.nocnv_hg19.seg.txt	TCGA-E2-A1BD-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D01_747998.hg18.seg.txt	TCGA-BH-A0C3-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D01_747998.hg19.seg.txt	TCGA-BH-A0C3-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D01_747998.nocnv_hg18.seg.txt	TCGA-BH-A0C3-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D01_747998.nocnv_hg19.seg.txt	TCGA-BH-A0C3-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D02_748008.hg18.seg.txt	TCGA-A7-A13F-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D02_748008.hg19.seg.txt	TCGA-A7-A13F-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D02_748008.nocnv_hg18.seg.txt	TCGA-A7-A13F-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D02_748008.nocnv_hg19.seg.txt	TCGA-A7-A13F-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D03_747922.hg18.seg.txt	TCGA-BH-A0AU-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D03_747922.hg19.seg.txt	TCGA-BH-A0AU-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D03_747922.nocnv_hg18.seg.txt	TCGA-BH-A0AU-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D03_747922.nocnv_hg19.seg.txt	TCGA-BH-A0AU-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D05_747994.hg18.seg.txt	TCGA-A7-A13E-11A-61D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D05_747994.hg19.seg.txt	TCGA-A7-A13E-11A-61D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D05_747994.nocnv_hg18.seg.txt	TCGA-A7-A13E-11A-61D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D05_747994.nocnv_hg19.seg.txt	TCGA-A7-A13E-11A-61D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D06_747908.hg18.seg.txt	TCGA-BH-A0DG-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D06_747908.hg19.seg.txt	TCGA-BH-A0DG-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D06_747908.nocnv_hg18.seg.txt	TCGA-BH-A0DG-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D06_747908.nocnv_hg19.seg.txt	TCGA-BH-A0DG-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D08_747930.hg18.seg.txt	TCGA-BH-A0B5-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D08_747930.hg19.seg.txt	TCGA-BH-A0B5-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D08_747930.nocnv_hg18.seg.txt	TCGA-BH-A0B5-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D08_747930.nocnv_hg19.seg.txt	TCGA-BH-A0B5-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D09_748024.hg18.seg.txt	TCGA-BH-A0DI-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D09_748024.hg19.seg.txt	TCGA-BH-A0DI-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D09_748024.nocnv_hg18.seg.txt	TCGA-BH-A0DI-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D09_748024.nocnv_hg19.seg.txt	TCGA-BH-A0DI-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D12_748030.hg18.seg.txt	TCGA-BH-A0BF-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D12_748030.hg19.seg.txt	TCGA-BH-A0BF-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D12_748030.nocnv_hg18.seg.txt	TCGA-BH-A0BF-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_D12_748030.nocnv_hg19.seg.txt	TCGA-BH-A0BF-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E02_748004.hg18.seg.txt	TCGA-E2-A1B4-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E02_748004.hg19.seg.txt	TCGA-E2-A1B4-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E02_748004.nocnv_hg18.seg.txt	TCGA-E2-A1B4-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E02_748004.nocnv_hg19.seg.txt	TCGA-E2-A1B4-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E04_747942.hg18.seg.txt	TCGA-BH-A0H3-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E04_747942.hg19.seg.txt	TCGA-BH-A0H3-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E04_747942.nocnv_hg18.seg.txt	TCGA-BH-A0H3-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E04_747942.nocnv_hg19.seg.txt	TCGA-BH-A0H3-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E05_748038.hg18.seg.txt	TCGA-E2-A1B5-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E05_748038.hg19.seg.txt	TCGA-E2-A1B5-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E05_748038.nocnv_hg18.seg.txt	TCGA-E2-A1B5-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E05_748038.nocnv_hg19.seg.txt	TCGA-E2-A1B5-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E07_747944.hg18.seg.txt	TCGA-AR-A1AN-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E07_747944.hg19.seg.txt	TCGA-AR-A1AN-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E07_747944.nocnv_hg18.seg.txt	TCGA-AR-A1AN-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E07_747944.nocnv_hg19.seg.txt	TCGA-AR-A1AN-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E08_748054.hg18.seg.txt	TCGA-BH-A0HA-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E08_748054.hg19.seg.txt	TCGA-BH-A0HA-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E08_748054.nocnv_hg18.seg.txt	TCGA-BH-A0HA-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E08_748054.nocnv_hg19.seg.txt	TCGA-BH-A0HA-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E09_747924.hg18.seg.txt	TCGA-E2-A1B6-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E09_747924.hg19.seg.txt	TCGA-E2-A1B6-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E09_747924.nocnv_hg18.seg.txt	TCGA-E2-A1B6-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E09_747924.nocnv_hg19.seg.txt	TCGA-E2-A1B6-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E10_747900.hg18.seg.txt	TCGA-E2-A15J-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E10_747900.hg19.seg.txt	TCGA-E2-A15J-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E10_747900.nocnv_hg18.seg.txt	TCGA-E2-A15J-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_E10_747900.nocnv_hg19.seg.txt	TCGA-E2-A15J-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F03_747980.hg18.seg.txt	TCGA-AR-A1AQ-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F03_747980.hg19.seg.txt	TCGA-AR-A1AQ-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F03_747980.nocnv_hg18.seg.txt	TCGA-AR-A1AQ-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F03_747980.nocnv_hg19.seg.txt	TCGA-AR-A1AQ-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F04_747888.hg18.seg.txt	TCGA-BH-A0DD-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F04_747888.hg19.seg.txt	TCGA-BH-A0DD-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F04_747888.nocnv_hg18.seg.txt	TCGA-BH-A0DD-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F04_747888.nocnv_hg19.seg.txt	TCGA-BH-A0DD-01A-31D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F05_748010.hg18.seg.txt	TCGA-E2-A1AZ-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F05_748010.hg19.seg.txt	TCGA-E2-A1AZ-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F05_748010.nocnv_hg18.seg.txt	TCGA-E2-A1AZ-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F05_748010.nocnv_hg19.seg.txt	TCGA-E2-A1AZ-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F06_747880.hg18.seg.txt	TCGA-BH-A0DD-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F06_747880.hg19.seg.txt	TCGA-BH-A0DD-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F06_747880.nocnv_hg18.seg.txt	TCGA-BH-A0DD-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F06_747880.nocnv_hg19.seg.txt	TCGA-BH-A0DD-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F07_747934.hg18.seg.txt	TCGA-AR-A1AI-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F07_747934.hg19.seg.txt	TCGA-AR-A1AI-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F07_747934.nocnv_hg18.seg.txt	TCGA-AR-A1AI-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F07_747934.nocnv_hg19.seg.txt	TCGA-AR-A1AI-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F11_747938.hg18.seg.txt	TCGA-AR-A1AJ-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F11_747938.hg19.seg.txt	TCGA-AR-A1AJ-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F11_747938.nocnv_hg18.seg.txt	TCGA-AR-A1AJ-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F11_747938.nocnv_hg19.seg.txt	TCGA-AR-A1AJ-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F12_747970.hg18.seg.txt	TCGA-E2-A1B1-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F12_747970.hg19.seg.txt	TCGA-E2-A1B1-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F12_747970.nocnv_hg18.seg.txt	TCGA-E2-A1B1-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F12_747970.nocnv_hg19.seg.txt	TCGA-E2-A1B1-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G03_747872.hg18.seg.txt	TCGA-AR-A1AK-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G03_747872.hg19.seg.txt	TCGA-AR-A1AK-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G03_747872.nocnv_hg18.seg.txt	TCGA-AR-A1AK-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G03_747872.nocnv_hg19.seg.txt	TCGA-AR-A1AK-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G04_747978.hg18.seg.txt	TCGA-AR-A1AL-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G04_747978.hg19.seg.txt	TCGA-AR-A1AL-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G04_747978.nocnv_hg18.seg.txt	TCGA-AR-A1AL-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G04_747978.nocnv_hg19.seg.txt	TCGA-AR-A1AL-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G07_747950.hg18.seg.txt	TCGA-BH-A0BT-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G07_747950.hg19.seg.txt	TCGA-BH-A0BT-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G07_747950.nocnv_hg18.seg.txt	TCGA-BH-A0BT-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G07_747950.nocnv_hg19.seg.txt	TCGA-BH-A0BT-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G11_747892.hg18.seg.txt	TCGA-AR-A1AO-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G11_747892.hg19.seg.txt	TCGA-AR-A1AO-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G11_747892.nocnv_hg18.seg.txt	TCGA-AR-A1AO-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G11_747892.nocnv_hg19.seg.txt	TCGA-AR-A1AO-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G12_747916.hg18.seg.txt	TCGA-AR-A1AX-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G12_747916.hg19.seg.txt	TCGA-AR-A1AX-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G12_747916.nocnv_hg18.seg.txt	TCGA-AR-A1AX-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G12_747916.nocnv_hg19.seg.txt	TCGA-AR-A1AX-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H01_748052.hg18.seg.txt	TCGA-AR-A1AS-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H01_748052.hg19.seg.txt	TCGA-AR-A1AS-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H01_748052.nocnv_hg18.seg.txt	TCGA-AR-A1AS-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H01_748052.nocnv_hg19.seg.txt	TCGA-AR-A1AS-01A-11D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H04_747986.hg18.seg.txt	TCGA-BH-A0B5-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H04_747986.hg19.seg.txt	TCGA-BH-A0B5-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H04_747986.nocnv_hg18.seg.txt	TCGA-BH-A0B5-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H04_747986.nocnv_hg19.seg.txt	TCGA-BH-A0B5-11A-23D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H06_747964.hg18.seg.txt	TCGA-AR-A1AV-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H06_747964.hg19.seg.txt	TCGA-AR-A1AV-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H06_747964.nocnv_hg18.seg.txt	TCGA-AR-A1AV-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H06_747964.nocnv_hg19.seg.txt	TCGA-AR-A1AV-01A-21D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H07_747868.hg18.seg.txt	TCGA-E2-A1BC-11A-32D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H07_747868.hg19.seg.txt	TCGA-E2-A1BC-11A-32D-A12N-01
JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H07_747868.nocnv_hg18.seg.txt	TCGA-E2-A1BC-11A-32D-A12N-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E09_729616.hg18.seg.txt	TCGA-BH-A0DZ-11A-22D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E09_729616.hg19.seg.txt	TCGA-BH-A0DZ-11A-22D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E09_729616.nocnv_hg18.seg.txt	TCGA-BH-A0DZ-11A-22D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E09_729616.nocnv_hg19.seg.txt	TCGA-BH-A0DZ-11A-22D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E10_729686.hg18.seg.txt	TCGA-BH-A0E1-11A-13D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E10_729686.hg19.seg.txt	TCGA-BH-A0E1-11A-13D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E10_729686.nocnv_hg18.seg.txt	TCGA-BH-A0E1-11A-13D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E10_729686.nocnv_hg19.seg.txt	TCGA-BH-A0E1-11A-13D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E11_729696.hg18.seg.txt	TCGA-BH-A0BM-11A-12D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E11_729696.hg19.seg.txt	TCGA-BH-A0BM-11A-12D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E11_729696.nocnv_hg18.seg.txt	TCGA-BH-A0BM-11A-12D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_E11_729696.nocnv_hg19.seg.txt	TCGA-BH-A0BM-11A-12D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F05_729708.hg18.seg.txt	TCGA-A7-A0DB-11A-33D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F05_729708.hg19.seg.txt	TCGA-A7-A0DB-11A-33D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F05_729708.nocnv_hg18.seg.txt	TCGA-A7-A0DB-11A-33D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F05_729708.nocnv_hg19.seg.txt	TCGA-A7-A0DB-11A-33D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F08_729632.hg18.seg.txt	TCGA-BH-A0DH-11A-31D-A092-01
MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_F08_729632.hg19.seg.txt	TCGA-BH-A0DH-11A-31D-A092-01
